"SITE_ID","YEAR","DDATE","OZONE_8HR_DAILY_MAX","RANK","QA_CODE","UPDATE_DATE"
"VOY413","2019","10/19/2019 00:00:00","35.0","138.0","1","10/21/2019 14:01:04"
"VOY413","2019","08/16/2019 00:00:00","35.0","138.0","3","10/30/2019 14:45:06"
"VOY413","2019","11/15/2019 00:00:00","35.0","138.0","1","11/17/2019 14:00:32"
"VOY413","2019","11/30/2019 00:00:00","34.0","162.0","1","12/02/2019 14:00:27"
"VOY413","2019","08/29/2019 00:00:00","34.0","162.0","3","10/30/2019 14:45:06"
"VOY413","2019","08/05/2019 00:00:00","34.0","162.0","3","10/30/2019 14:45:06"
"VOY413","2019","12/14/2019 00:00:00","34.0","162.0","1","12/16/2019 14:00:38"
"VOY413","2019","12/27/2019 00:00:00","34.0","162.0","1","12/29/2019 14:02:19"
"VOY413","2019","12/15/2019 00:00:00","34.0","162.0","1","12/17/2019 14:00:06"
"VOY413","2019","07/01/2019 00:00:00","47.0","24.0","3","09/20/2019 13:01:01"
"VOY413","2019","10/09/2019 00:00:00","45.0","37.0","1","10/11/2019 14:00:14"
"VOY413","2019","07/25/2019 00:00:00","44.0","47.0","3","09/20/2019 13:01:01"
"VOY413","2019","10/08/2019 00:00:00","41.0","72.0","1","10/10/2019 14:00:15"
"VOY413","2019","09/17/2019 00:00:00","40.0","80.0","3","12/02/2019 10:55:20"
"VOY413","2019","08/17/2019 00:00:00","40.0","80.0","3","10/30/2019 14:45:06"
"VOY413","2019","08/25/2019 00:00:00","40.0","80.0","3","10/30/2019 14:45:06"
"VOY413","2019","07/18/2019 00:00:00","39.0","87.0","3","09/20/2019 13:01:01"
"VOY413","2019","08/02/2019 00:00:00","38.0","100.0","3","10/30/2019 14:45:06"
"VOY413","2019","12/02/2019 00:00:00","38.0","100.0","1","12/04/2019 14:00:31"
"VOY413","2019","08/04/2019 00:00:00","38.0","100.0","3","10/30/2019 14:45:06"
"VOY413","2019","07/16/2019 00:00:00","37.0","111.0","3","09/20/2019 13:01:01"
"VOY413","2019","09/20/2019 00:00:00","37.0","111.0","3","12/02/2019 10:55:20"
"VOY413","2019","07/24/2019 00:00:00","37.0","111.0","3","09/20/2019 13:01:01"
"VOY413","2019","08/24/2019 00:00:00","37.0","111.0","3","10/30/2019 14:45:06"
"VOY413","2019","10/26/2019 00:00:00","37.0","111.0","1","10/28/2019 14:00:36"
"VOY413","2019","10/18/2019 00:00:00","36.0","120.0","1","10/20/2019 14:00:33"
"VOY413","2019","07/26/2019 00:00:00","36.0","120.0","3","09/20/2019 13:01:01"
"VOY413","2019","11/11/2019 00:00:00","35.0","138.0","1","11/13/2019 14:00:13"
"VOY413","2019","07/10/2019 00:00:00","35.0","138.0","3","09/20/2019 13:01:01"
"VOY413","2019","07/15/2019 00:00:00","35.0","138.0","3","09/20/2019 13:01:01"
"VOY413","2019","12/01/2019 00:00:00","35.0","138.0","1","12/03/2019 14:00:14"
"VOY413","2019","12/22/2019 00:00:00","35.0","138.0","1","12/24/2019 14:00:16"
"VOY413","2019","12/10/2019 00:00:00","35.0","138.0","1","12/12/2019 14:00:36"
"VOY413","2019","07/20/2019 00:00:00","35.0","138.0","3","09/20/2019 13:01:01"
"ABT147","2019","10/19/2019 00:00:00","32.0","276.0","3","12/06/2019 09:55:54"
"ABT147","2019","12/05/2019 00:00:00","32.0","276.0","1","12/06/2019 07:20:30"
"ABT147","2019","12/26/2019 00:00:00","32.0","276.0","1","12/27/2019 07:20:21"
"ABT147","2019","09/18/2019 00:00:00","32.0","276.0","3","09/19/2019 08:20:29"
"ABT147","2019","09/30/2019 00:00:00","32.0","276.0","3","10/01/2019 08:20:45"
"ABT147","2019","12/21/2019 00:00:00","31.0","288.0","1","12/22/2019 07:20:23"
"ABT147","2019","11/27/2019 00:00:00","31.0","288.0","2","11/28/2019 07:20:32"
"ABT147","2019","09/02/2019 00:00:00","31.0","288.0","3","09/03/2019 08:20:31"
"ABT147","2019","12/04/2019 00:00:00","31.0","288.0","1","12/05/2019 07:20:31"
"ABT147","2019","09/13/2019 00:00:00","30.0","294.0","3","09/14/2019 08:20:30"
"ABT147","2019","10/17/2019 00:00:00","30.0","294.0","3","12/06/2019 09:55:54"
"ABT147","2019","11/17/2019 00:00:00","30.0","294.0","2","11/18/2019 07:20:33"
"ABT147","2019","09/10/2019 00:00:00","30.0","294.0","3","09/11/2019 08:20:31"
"ABT147","2019","11/14/2019 00:00:00","30.0","294.0","2","11/15/2019 07:20:21"
"ABT147","2019","11/22/2019 00:00:00","30.0","294.0","2","11/23/2019 07:20:33"
"ABT147","2019","10/04/2019 00:00:00","30.0","294.0","3","12/06/2019 09:55:53"
"ABT147","2019","09/24/2019 00:00:00","30.0","294.0","3","09/25/2019 08:20:32"
"ABT147","2019","12/17/2019 00:00:00","30.0","294.0","1","12/18/2019 07:20:34"
"ABT147","2019","11/28/2019 00:00:00","30.0","294.0","2","11/29/2019 07:20:33"
"ABT147","2019","11/08/2019 00:00:00","29.0","305.0","2","11/09/2019 07:20:22"
"ABT147","2019","12/06/2019 00:00:00","29.0","305.0","1","12/07/2019 07:20:33"
"ABT147","2019","12/28/2019 00:00:00","29.0","305.0","1","12/29/2019 07:20:33"
"ABT147","2019","11/18/2019 00:00:00","29.0","305.0","2","11/19/2019 07:20:22"
"ABT147","2019","08/17/2019 00:00:00","29.0","305.0","3","08/18/2019 08:20:21"
"ABT147","2019","07/01/2019 00:00:00","29.0","305.0","3","07/02/2019 08:20:38"
"ABT147","2019","09/29/2019 00:00:00","29.0","305.0","3","09/30/2019 08:20:31"
"ABT147","2019","11/05/2019 00:00:00","29.0","305.0","2","11/06/2019 07:20:33"
"ABT147","2019","09/09/2019 00:00:00","29.0","305.0","3","09/10/2019 08:20:22"
"ABT147","2019","09/14/2019 00:00:00","29.0","305.0","3","09/15/2019 08:20:31"
"ABT147","2019","11/25/2019 00:00:00","29.0","305.0","2","11/26/2019 07:20:21"
"ABT147","2019","08/25/2019 00:00:00","29.0","305.0","3","08/26/2019 08:20:22"
"ABT147","2019","09/07/2019 00:00:00","28.0","319.0","3","09/08/2019 08:20:30"
"ABT147","2019","10/11/2019 00:00:00","28.0","319.0","3","12/06/2019 09:55:54"
"ABT147","2019","10/27/2019 00:00:00","28.0","319.0","3","10/28/2019 08:20:31"
"ABT147","2019","08/24/2019 00:00:00","28.0","319.0","3","08/25/2019 08:20:32"
"ABT147","2019","10/30/2019 00:00:00","28.0","319.0","3","10/31/2019 08:20:21"
"ABT147","2019","09/01/2019 00:00:00","28.0","319.0","3","09/02/2019 08:20:34"
"ABT147","2019","09/08/2019 00:00:00","28.0","319.0","3","09/09/2019 08:20:22"
"ABT147","2019","07/07/2019 00:00:00","28.0","319.0","3","07/08/2019 08:28:40"
"ABT147","2019","11/09/2019 00:00:00","28.0","319.0","2","11/10/2019 07:20:21"
"ABT147","2019","09/06/2019 00:00:00","28.0","319.0","3","09/07/2019 08:20:33"
"ABT147","2019","10/28/2019 00:00:00","27.0","330.0","3","10/29/2019 08:20:22"
"ABT147","2019","08/28/2019 00:00:00","27.0","330.0","3","08/29/2019 08:20:30"
"ABT147","2019","07/18/2019 00:00:00","27.0","330.0","3","07/19/2019 08:20:22"
"ABT147","2019","12/14/2019 00:00:00","27.0","330.0","1","12/15/2019 07:20:32"
"ABT147","2019","08/11/2019 00:00:00","27.0","330.0","3","08/12/2019 08:20:36"
"ABT147","2019","10/10/2019 00:00:00","26.0","338.0","3","12/06/2019 09:55:54"
"ABT147","2019","10/29/2019 00:00:00","26.0","338.0","3","10/30/2019 08:20:22"
"ABT147","2019","08/10/2019 00:00:00","26.0","338.0","3","08/11/2019 08:20:30"
"ABT147","2019","12/10/2019 00:00:00","26.0","338.0","1","12/11/2019 07:20:32"
"ABT147","2019","09/17/2019 00:00:00","26.0","338.0","3","09/18/2019 08:20:32"
"ABT147","2019","11/20/2019 00:00:00","25.0","343.0","2","11/21/2019 07:20:34"
"ABT147","2019","12/22/2019 00:00:00","24.0","346.0","1","12/23/2019 07:20:21"
"ABT147","2019","10/18/2019 00:00:00","24.0","346.0","3","12/06/2019 09:55:54"
"ABT147","2019","10/03/2019 00:00:00","24.0","346.0","3","12/06/2019 09:55:53"
"ABT147","2019","12/13/2019 00:00:00","23.0","352.0","1","12/14/2019 07:20:21"
"ABT147","2019","11/19/2019 00:00:00","23.0","352.0","2","11/20/2019 07:30:43"
"ABT147","2019","08/23/2019 00:00:00","23.0","352.0","3","08/24/2019 08:20:32"
"ABT147","2019","10/08/2019 00:00:00","22.0","356.0","3","12/06/2019 09:55:54"
"ABT147","2019","10/12/2019 00:00:00","21.0","357.0","3","12/06/2019 09:55:54"
"ABT147","2019","10/09/2019 00:00:00","20.0","358.0","3","12/06/2019 09:55:54"
"ABT147","2019","09/12/2019 00:00:00","20.0","358.0","3","09/13/2019 08:20:32"
"ABT147","2019","08/30/2019 00:00:00","72.0","1.0","3","08/31/2019 08:20:30"
"ABT147","2019","07/29/2019 00:00:00","69.0","2.0","3","07/30/2019 08:20:28"
"ABT147","2019","07/16/2019 00:00:00","68.0","3.0","3","07/17/2019 08:20:22"
"ABT147","2019","07/19/2019 00:00:00","66.0","4.0","3","07/20/2019 08:20:27"
"ABT147","2019","07/30/2019 00:00:00","64.0","5.0","3","07/31/2019 08:20:22"
"ABT147","2019","09/22/2019 00:00:00","64.0","5.0","3","09/23/2019 08:20:32"
"ABT147","2019","07/28/2019 00:00:00","62.0","7.0","3","07/29/2019 16:36:35"
"ABT147","2019","08/08/2019 00:00:00","59.0","9.0","3","08/09/2019 08:20:22"
"ABT147","2019","09/11/2019 00:00:00","58.0","10.0","3","09/12/2019 08:20:33"
"ABT147","2019","07/10/2019 00:00:00","58.0","10.0","3","07/11/2019 08:33:11"
"ABT147","2019","09/23/2019 00:00:00","54.0","16.0","3","09/24/2019 08:20:33"
"ABT147","2019","07/11/2019 00:00:00","54.0","16.0","3","07/12/2019 08:20:28"
"ABT147","2019","07/31/2019 00:00:00","53.0","19.0","3","08/01/2019 16:18:14"
"ABT147","2019","07/17/2019 00:00:00","52.0","21.0","3","07/18/2019 08:20:23"
"ABT147","2019","07/06/2019 00:00:00","52.0","21.0","3","07/07/2019 08:20:30"
"ABT147","2019","08/12/2019 00:00:00","51.0","31.0","3","08/13/2019 08:20:30"
"ABT147","2019","08/20/2019 00:00:00","50.0","35.0","3","08/21/2019 08:20:22"
"ABT147","2019","09/26/2019 00:00:00","49.0","38.0","3","09/27/2019 08:20:33"
"ABT147","2019","08/18/2019 00:00:00","48.0","47.0","3","08/19/2019 08:20:31"
"ABT147","2019","07/04/2019 00:00:00","48.0","47.0","3","07/05/2019 08:20:31"
"ABT147","2019","07/03/2019 00:00:00","48.0","47.0","3","07/04/2019 08:20:22"
"ABT147","2019","07/20/2019 00:00:00","47.0","58.0","3","07/21/2019 08:20:22"
"ABT147","2019","08/07/2019 00:00:00","47.0","58.0","3","08/08/2019 08:20:31"
"ABT147","2019","07/14/2019 00:00:00","47.0","58.0","3","07/15/2019 08:20:22"
"ABT147","2019","08/19/2019 00:00:00","47.0","58.0","3","08/20/2019 08:20:30"
"ABT147","2019","09/04/2019 00:00:00","47.0","58.0","3","10/30/2019 08:26:46"
"ABT147","2019","07/13/2019 00:00:00","46.0","70.0","3","07/14/2019 08:20:22"
"ABT147","2019","08/03/2019 00:00:00","46.0","70.0","3","08/04/2019 08:20:37"
"ABT147","2019","08/22/2019 00:00:00","45.0","82.0","3","08/23/2019 08:20:31"
"ABT147","2019","09/21/2019 00:00:00","45.0","82.0","3","09/22/2019 22:07:38"
"ABT147","2019","07/05/2019 00:00:00","45.0","82.0","3","07/06/2019 08:20:32"
"ABT147","2019","09/28/2019 00:00:00","45.0","82.0","3","09/29/2019 08:20:22"
"ABT147","2019","07/12/2019 00:00:00","44.0","95.0","3","07/13/2019 08:20:24"
"ABT147","2019","07/21/2019 00:00:00","43.0","106.0","3","07/22/2019 08:27:31"
"ABT147","2019","08/02/2019 00:00:00","43.0","106.0","3","08/03/2019 08:20:31"
"ABT147","2019","07/09/2019 00:00:00","43.0","106.0","3","07/10/2019 08:20:22"
"ABT147","2019","10/14/2019 00:00:00","43.0","106.0","3","12/06/2019 09:55:54"
"ABT147","2019","08/05/2019 00:00:00","42.0","120.0","3","08/06/2019 08:20:30"
"ABT147","2019","07/02/2019 00:00:00","42.0","120.0","3","07/03/2019 08:20:30"
"ABT147","2019","08/29/2019 00:00:00","42.0","120.0","3","08/30/2019 08:20:22"
"ABT147","2019","08/15/2019 00:00:00","42.0","120.0","3","08/16/2019 08:20:30"
"ABT147","2019","08/21/2019 00:00:00","41.0","132.0","3","08/22/2019 08:20:22"
"ABT147","2019","09/20/2019 00:00:00","41.0","132.0","3","09/22/2019 22:07:38"
"ABT147","2019","07/26/2019 00:00:00","41.0","132.0","3","07/27/2019 08:20:39"
"ABT147","2019","11/11/2019 00:00:00","41.0","132.0","2","11/12/2019 07:20:34"
"ABT147","2019","10/24/2019 00:00:00","41.0","132.0","3","10/25/2019 08:20:34"
"ABT147","2019","08/04/2019 00:00:00","40.0","145.0","3","08/05/2019 08:20:40"
"ABT147","2019","08/06/2019 00:00:00","40.0","145.0","3","08/07/2019 08:20:34"
"ABT147","2019","07/27/2019 00:00:00","40.0","145.0","3","07/29/2019 16:19:28"
"ABT147","2019","10/25/2019 00:00:00","40.0","145.0","3","10/26/2019 08:20:23"
"ABT147","2019","12/02/2019 00:00:00","40.0","145.0","1","12/03/2019 07:20:30"
"ABT147","2019","07/25/2019 00:00:00","39.0","160.0","3","07/26/2019 08:20:23"
"ABT147","2019","08/14/2019 00:00:00","39.0","160.0","3","08/15/2019 08:20:22"
"ABT147","2019","12/09/2019 00:00:00","39.0","160.0","1","12/10/2019 07:20:30"
"ABT147","2019","12/03/2019 00:00:00","38.0","178.0","1","12/04/2019 07:20:33"
"ABT147","2019","08/26/2019 00:00:00","38.0","178.0","3","08/27/2019 08:20:33"
"ABT147","2019","08/16/2019 00:00:00","38.0","178.0","3","08/17/2019 08:20:31"
"ABT147","2019","09/15/2019 00:00:00","38.0","178.0","3","09/16/2019 08:30:55"
"ABT147","2019","10/21/2019 00:00:00","38.0","178.0","3","12/06/2019 09:55:54"
"ABT147","2019","10/16/2019 00:00:00","38.0","178.0","3","12/06/2019 09:55:54"
"ABT147","2019","11/06/2019 00:00:00","38.0","178.0","2","11/07/2019 07:20:33"
"ABT147","2019","09/03/2019 00:00:00","37.0","194.0","3","09/04/2019 08:20:32"
"ABT147","2019","12/08/2019 00:00:00","37.0","194.0","1","12/09/2019 07:20:21"
"ABT147","2019","10/13/2019 00:00:00","37.0","194.0","3","12/06/2019 09:55:54"
"ABT147","2019","09/27/2019 00:00:00","37.0","194.0","3","09/28/2019 08:20:34"
"ABT147","2019","10/23/2019 00:00:00","37.0","194.0","3","10/24/2019 08:20:34"
"ABT147","2019","07/15/2019 00:00:00","37.0","194.0","3","07/16/2019 08:20:22"
"ABT147","2019","12/20/2019 00:00:00","36.0","204.0","1","12/21/2019 07:20:39"
"ABT147","2019","08/13/2019 00:00:00","36.0","204.0","3","08/14/2019 08:20:31"
"ABT147","2019","10/31/2019 00:00:00","36.0","204.0","2","11/01/2019 08:20:29"
"ABT147","2019","12/16/2019 00:00:00","36.0","204.0","1","12/17/2019 07:20:34"
"ABT147","2019","07/08/2019 00:00:00","36.0","204.0","3","07/09/2019 08:20:31"
"ABT147","2019","11/23/2019 00:00:00","36.0","204.0","2","11/24/2019 07:20:34"
"ABT147","2019","12/30/2019 00:00:00","36.0","204.0","1","12/31/2019 07:20:21"
"ABT147","2019","08/27/2019 00:00:00","36.0","204.0","3","08/28/2019 08:20:22"
"ABT147","2019","12/01/2019 00:00:00","36.0","204.0","1","12/02/2019 07:20:20"
"ABT147","2019","09/19/2019 00:00:00","36.0","204.0","3","09/20/2019 08:20:30"
"ABT147","2019","10/07/2019 00:00:00","36.0","204.0","3","12/06/2019 09:55:54"
"ABT147","2019","11/30/2019 00:00:00","36.0","204.0","1","12/01/2019 07:20:35"
"ABT147","2019","12/23/2019 00:00:00","36.0","204.0","1","12/24/2019 07:20:30"
"ABT147","2019","12/24/2019 00:00:00","36.0","204.0","1","12/25/2019 07:20:31"
"ABT147","2019","11/12/2019 00:00:00","35.0","225.0","2","11/13/2019 07:20:21"
"ABT147","2019","08/09/2019 00:00:00","35.0","225.0","3","08/10/2019 08:20:31"
"ABT147","2019","08/31/2019 00:00:00","35.0","225.0","3","09/01/2019 08:20:24"
"ABT147","2019","11/13/2019 00:00:00","35.0","225.0","2","11/14/2019 07:20:22"
"ABT147","2019","11/15/2019 00:00:00","35.0","225.0","2","11/16/2019 07:20:25"
"ABT147","2019","12/27/2019 00:00:00","35.0","225.0","1","12/28/2019 07:20:28"
"ABT147","2019","12/07/2019 00:00:00","35.0","225.0","1","12/08/2019 07:20:30"
"ABT147","2019","11/16/2019 00:00:00","35.0","225.0","2","11/17/2019 07:20:35"
"ABT147","2019","10/06/2019 00:00:00","35.0","225.0","3","12/06/2019 09:55:54"
"ABT147","2019","07/22/2019 00:00:00","34.0","242.0","3","07/23/2019 08:20:30"
"ABT147","2019","12/11/2019 00:00:00","34.0","242.0","1","12/12/2019 07:20:25"
"ABT147","2019","12/25/2019 00:00:00","34.0","242.0","1","12/26/2019 07:20:33"
"ABT147","2019","11/04/2019 00:00:00","34.0","242.0","2","11/05/2019 07:20:37"
"ABT147","2019","12/18/2019 00:00:00","34.0","242.0","1","12/19/2019 07:20:21"
"ABT147","2019","09/25/2019 00:00:00","34.0","242.0","3","09/26/2019 08:20:32"
"ABT147","2019","11/10/2019 00:00:00","34.0","242.0","2","11/11/2019 07:20:32"
"ABT147","2019","11/02/2019 00:00:00","34.0","242.0","2","11/03/2019 07:20:32"
"ABT147","2019","12/15/2019 00:00:00","34.0","242.0","1","12/16/2019 07:20:32"
"ABT147","2019","10/01/2019 00:00:00","33.0","254.0","3","12/06/2019 09:55:53"
"ABT147","2019","12/29/2019 00:00:00","33.0","254.0","1","12/30/2019 07:20:21"
"ABT147","2019","08/01/2019 00:00:00","33.0","254.0","3","08/02/2019 08:12:05"
"ABT147","2019","10/02/2019 00:00:00","33.0","254.0","3","12/06/2019 09:55:53"
"ABT147","2019","11/03/2019 00:00:00","33.0","254.0","2","11/04/2019 07:20:33"
"ABT147","2019","07/24/2019 00:00:00","33.0","254.0","3","07/25/2019 10:37:31"
"ABT147","2019","10/15/2019 00:00:00","33.0","254.0","3","12/06/2019 09:55:54"
"ABT147","2019","10/26/2019 00:00:00","33.0","254.0","3","10/27/2019 08:20:31"
"ABT147","2019","11/21/2019 00:00:00","33.0","254.0","2","11/22/2019 07:20:33"
"ABT147","2019","12/12/2019 00:00:00","33.0","254.0","1","12/13/2019 07:20:32"
"ABT147","2019","11/26/2019 00:00:00","33.0","254.0","2","11/27/2019 07:20:35"
"ABT147","2019","10/20/2019 00:00:00","33.0","254.0","3","12/06/2019 09:55:54"
"ABT147","2019","11/07/2019 00:00:00","33.0","254.0","2","11/08/2019 07:20:33"
"ABT147","2019","11/01/2019 00:00:00","33.0","254.0","2","11/02/2019 08:20:32"
"ABT147","2019","11/29/2019 00:00:00","32.0","276.0","2","11/30/2019 07:20:35"
"ABT147","2019","11/24/2019 00:00:00","32.0","276.0","2","11/25/2019 07:20:21"
"ABT147","2019","09/16/2019 00:00:00","32.0","276.0","3","09/17/2019 08:20:25"
"ABT147","2019","10/05/2019 00:00:00","32.0","276.0","3","12/06/2019 09:55:53"
"ABT147","2019","12/19/2019 00:00:00","32.0","276.0","1","12/20/2019 07:20:21"
"ALC188","2019","08/31/2019 00:00:00","43.0","59.0","3","09/01/2019 09:20:32"
"ALC188","2019","10/19/2019 00:00:00","42.0","64.0","2","10/21/2019 18:50:29"
"ALC188","2019","11/06/2019 00:00:00","42.0","64.0","2","11/08/2019 18:21:21"
"ALC188","2019","10/24/2019 00:00:00","42.0","64.0","2","10/25/2019 09:30:34"
"ALC188","2019","11/04/2019 00:00:00","41.0","71.0","2","11/08/2019 18:21:12"
"ALC188","2019","09/08/2019 00:00:00","41.0","71.0","3","09/09/2019 09:20:39"
"ALC188","2019","10/06/2019 00:00:00","41.0","71.0","2","10/07/2019 09:20:52"
"ALC188","2019","08/12/2019 00:00:00","41.0","71.0","3","08/13/2019 09:20:33"
"ALC188","2019","10/05/2019 00:00:00","41.0","71.0","2","10/06/2019 09:20:38"
"ALC188","2019","10/01/2019 00:00:00","41.0","71.0","2","10/02/2019 09:20:36"
"ALC188","2019","10/10/2019 00:00:00","41.0","71.0","2","10/11/2019 09:20:37"
"ALC188","2019","08/08/2019 00:00:00","40.0","83.0","3","08/09/2019 09:20:40"
"ALC188","2019","09/01/2019 00:00:00","40.0","83.0","3","09/02/2019 09:21:24"
"ALC188","2019","11/10/2019 00:00:00","40.0","83.0","2","11/15/2019 13:33:34"
"ALC188","2019","07/09/2019 00:00:00","40.0","83.0","3","07/10/2019 09:20:38"
"ALC188","2019","11/02/2019 00:00:00","39.0","91.0","2","11/08/2019 18:20:57"
"ALC188","2019","09/09/2019 00:00:00","39.0","91.0","3","09/10/2019 09:20:34"
"ALC188","2019","09/04/2019 00:00:00","39.0","91.0","3","09/05/2019 09:20:32"
"ALC188","2019","10/02/2019 00:00:00","39.0","91.0","2","10/03/2019 09:20:35"
"ALC188","2019","10/27/2019 00:00:00","38.0","98.0","2","10/28/2019 09:20:28"
"ALC188","2019","10/03/2019 00:00:00","38.0","98.0","2","10/04/2019 09:20:42"
"ALC188","2019","11/15/2019 00:00:00","38.0","98.0","2","11/19/2019 13:51:27"
"ALC188","2019","08/16/2019 00:00:00","38.0","98.0","3","08/17/2019 09:20:35"
"ALC188","2019","08/10/2019 00:00:00","38.0","98.0","3","08/11/2019 09:20:23"
"ALC188","2019","11/17/2019 00:00:00","38.0","98.0","2","11/19/2019 13:51:37"
"ALC188","2019","08/01/2019 00:00:00","37.0","108.0","3","08/02/2019 09:20:31"
"ALC188","2019","08/26/2019 00:00:00","37.0","108.0","3","08/27/2019 09:20:38"
"ALC188","2019","07/27/2019 00:00:00","37.0","108.0","3","07/29/2019 16:19:31"
"ALC188","2019","07/11/2019 00:00:00","37.0","108.0","3","07/12/2019 09:20:24"
"ALC188","2019","08/07/2019 00:00:00","37.0","108.0","3","08/08/2019 09:20:34"
"ALC188","2019","08/30/2019 00:00:00","36.0","118.0","3","08/31/2019 09:20:27"
"ALC188","2019","07/08/2019 00:00:00","36.0","118.0","3","07/09/2019 09:20:41"
"ALC188","2019","11/21/2019 00:00:00","36.0","118.0","2","11/22/2019 08:20:22"
"ALC188","2019","10/21/2019 00:00:00","36.0","118.0","2","10/22/2019 09:20:38"
"ALC188","2019","10/22/2019 00:00:00","36.0","118.0","2","10/23/2019 09:20:38"
"ALC188","2019","10/04/2019 00:00:00","35.0","131.0","2","10/05/2019 09:20:40"
"ALC188","2019","08/02/2019 00:00:00","35.0","131.0","3","08/03/2019 09:20:28"
"ALC188","2019","08/04/2019 00:00:00","35.0","131.0","3","08/05/2019 10:01:45"
"ALC188","2019","11/27/2019 00:00:00","35.0","131.0","2","11/28/2019 08:20:38"
"ALC188","2019","08/29/2019 00:00:00","35.0","131.0","3","08/30/2019 09:20:35"
"ALC188","2019","12/01/2019 00:00:00","35.0","131.0","1","12/02/2019 05:20:35"
"ALC188","2019","11/18/2019 00:00:00","35.0","131.0","2","11/19/2019 13:51:37"
"ALC188","2019","08/14/2019 00:00:00","34.0","148.0","3","08/15/2019 09:20:35"
"ALC188","2019","11/03/2019 00:00:00","34.0","148.0","2","11/08/2019 18:21:12"
"ALC188","2019","11/16/2019 00:00:00","34.0","148.0","2","11/19/2019 13:51:32"
"ALC188","2019","09/29/2019 00:00:00","34.0","148.0","3","09/30/2019 09:22:57"
"ALC188","2019","10/08/2019 00:00:00","34.0","148.0","2","10/10/2019 05:20:31"
"ALC188","2019","07/18/2019 00:00:00","33.0","162.0","3","08/21/2019 11:41:13"
"ALC188","2019","08/05/2019 00:00:00","33.0","162.0","3","11/08/2019 13:39:53"
"ALC188","2019","08/03/2019 00:00:00","33.0","162.0","3","08/04/2019 09:21:49"
"ALC188","2019","11/12/2019 00:00:00","32.0","174.0","2","11/15/2019 13:33:38"
"ALC188","2019","09/27/2019 00:00:00","31.0","183.0","3","09/28/2019 09:20:37"
"ALC188","2019","11/05/2019 00:00:00","31.0","183.0","2","11/08/2019 18:21:12"
"ALC188","2019","08/11/2019 00:00:00","31.0","183.0","3","08/12/2019 09:36:45"
"ALC188","2019","09/18/2019 00:00:00","31.0","183.0","3","09/19/2019 09:20:35"
"ALC188","2019","07/29/2019 00:00:00","31.0","183.0","3","07/30/2019 09:20:23"
"ALC188","2019","09/02/2019 00:00:00","31.0","183.0","3","09/03/2019 09:20:33"
"ALC188","2019","07/28/2019 00:00:00","31.0","183.0","3","07/29/2019 16:19:31"
"ALC188","2019","07/13/2019 00:00:00","30.0","192.0","3","07/14/2019 09:20:25"
"ALC188","2019","10/31/2019 00:00:00","30.0","192.0","2","11/01/2019 09:20:27"
"ALC188","2019","11/24/2019 00:00:00","30.0","192.0","2","11/26/2019 06:50:29"
"ALC188","2019","07/16/2019 00:00:00","30.0","192.0","3","07/17/2019 09:20:38"
"ALC188","2019","08/15/2019 00:00:00","30.0","192.0","3","08/16/2019 09:20:31"
"ALC188","2019","10/13/2019 00:00:00","30.0","192.0","2","10/14/2019 09:21:41"
"ALC188","2019","11/30/2019 00:00:00","30.0","192.0","1","12/01/2019 08:31:25"
"ALC188","2019","11/09/2019 00:00:00","29.0","204.0","2","11/15/2019 13:33:34"
"ALC188","2019","10/18/2019 00:00:00","29.0","204.0","2","10/21/2019 18:50:28"
"ALC188","2019","09/28/2019 00:00:00","29.0","204.0","3","09/29/2019 09:30:33"
"ALC188","2019","11/01/2019 00:00:00","29.0","204.0","2","11/08/2019 18:20:33"
"ALC188","2019","07/01/2019 00:00:00","29.0","204.0","3","07/02/2019 09:20:27"
"ALC188","2019","09/19/2019 00:00:00","29.0","204.0","3","10/22/2019 11:06:08"
"ALC188","2019","08/17/2019 00:00:00","29.0","204.0","3","08/18/2019 09:20:32"
"ALC188","2019","10/20/2019 00:00:00","29.0","204.0","2","10/21/2019 18:50:29"
"ALC188","2019","08/22/2019 00:00:00","29.0","204.0","3","08/23/2019 09:20:38"
"ALC188","2019","09/03/2019 00:00:00","28.0","215.0","3","09/04/2019 09:20:26"
"ALC188","2019","09/06/2019 00:00:00","56.0","7.0","3","09/07/2019 09:20:24"
"ALC188","2019","11/19/2019 00:00:00","51.0","15.0","2","11/20/2019 08:20:39"
"ALC188","2019","07/26/2019 00:00:00","49.0","22.0","3","07/27/2019 09:20:26"
"ALC188","2019","08/09/2019 00:00:00","48.0","30.0","3","08/10/2019 09:20:44"
"ALC188","2019","07/12/2019 00:00:00","48.0","30.0","3","07/13/2019 09:20:32"
"ALC188","2019","10/09/2019 00:00:00","47.0","35.0","2","10/10/2019 09:20:24"
"ALC188","2019","09/07/2019 00:00:00","47.0","35.0","3","09/08/2019 09:20:24"
"ALC188","2019","11/20/2019 00:00:00","47.0","35.0","2","11/21/2019 08:20:23"
"ALC188","2019","07/25/2019 00:00:00","47.0","35.0","3","07/26/2019 09:20:33"
"ALC188","2019","09/05/2019 00:00:00","46.0","44.0","3","09/06/2019 09:20:32"
"ALC188","2019","10/23/2019 00:00:00","45.0","51.0","2","10/24/2019 09:20:40"
"ALC188","2019","11/25/2019 00:00:00","44.0","54.0","2","11/26/2019 08:00:28"
"ALC188","2019","11/13/2019 00:00:00","28.0","215.0","2","11/15/2019 13:33:40"
"ALC188","2019","08/20/2019 00:00:00","28.0","215.0","3","08/21/2019 09:20:31"
